
2013/03/17	Sun	06:44 PM	5.5		168		H
2013/03/18	Mon	12:04 AM	2.8		85		L
2013/03/18	Mon	06:15 AM	6.7		204		H
2013/03/18	Mon	01:14 PM	1.1		34		L
2013/03/18	Mon	07:48 PM	5.1		155		H
2013/03/19	Tue	12:56 AM	3.1		94		L
2013/03/19	Tue	07:08 AM	6.3		192		H
2013/03/19	Tue	02:17 PM	1.3		40		L
2013/03/19	Tue	09:00 PM	5.0		152		H
2013/03/20	Wed	02:07 AM	3.3		101		L
2013/03/20	Wed	08:13 AM	6.1		186		H
2013/03/20	Wed	03:24 PM	1.3		40		L
2013/03/20	Wed	10:12 PM	5.1		155		H
2013/03/21	Thu	03:27 AM	3.2		98		L
2013/03/21	Thu	09:23 AM	6.1		186		H
2013/03/21	Thu	04:26 PM	1.2		37		L
2013/03/21	Thu	11:09 PM	5.4		165		H
2013/03/22	Fri	04:36 AM	2.9		88		L
2013/03/22	Fri	10:29 AM	6.2		189		H
2013/03/22	Fri	05:18 PM	1.0		30		L
2013/03/22	Fri	11:52 PM	5.8		177		H
2013/03/23	Sat	05:32 AM	2.5		76		L
2013/03/23	Sat	11:26 AM	6.4		195		H
2013/03/23	Sat	06:02 PM	0.8		24		L
2013/03/24	Sun	12:29 AM	6.2		189		H
2013/03/24	Sun	06:18 AM	1.9		58		L
2013/03/24	Sun	12:17 PM	6.7		204		H
2013/03/24	Sun	06:41 PM	0.6		18		L
2013/03/25	Mon	01:02 AM	6.7		204		H
2013/03/25	Mon	07:00 AM	1.3		40		L
2013/03/25	Mon	01:04 PM	7.0		213		H
2013/03/25	Mon	07:17 PM	0.6		18		L
2013/03/26	Tue	01:34 AM	7.1		216		H
2013/03/26	Tue	07:41 AM	0.7		21		L
2013/03/26	Tue	01:49 PM	7.1		216		H
2013/03/26	Tue	07:53 PM	0.6		18		L
2013/03/27	Wed	02:07 AM	7.5		229		H
2013/03/27	Wed	08:21 AM	0.2		6		L
2013/03/27	Wed	02:34 PM	7.2		219		H
2013/03/27	Wed	08:29 PM	0.8		24		L
2013/03/28	Thu	02:40 AM	7.9		241		H
2013/03/28	Thu	09:03 AM	-0.3		-9		L
2013/03/28	Thu	03:19 PM	7.1		216		H
2013/03/28	Thu	09:06 PM	1.0		30		L
2013/03/29	Fri	03:16 AM	8.1		247		H
2013/03/29	Fri	09:46 AM	-0.5		-15		L
2013/03/29	Fri	04:07 PM	6.9		210		H
2013/03/29	Fri	09:45 PM	1.4		43		L
2013/03/30	Sat	03:54 AM	8.1		247		H
2013/03/30	Sat	10:33 AM	-0.6		-18		L
2013/03/30	Sat	04:58 PM	6.6		201		H
2013/03/30	Sat	10:28 PM	1.8		55		L
2013/03/31	Sun	04:37 AM	8.0		244		H
2013/03/31	Sun	11:24 AM	-0.5		-15		L
2013/03/31	Sun	05:55 PM	6.2		189		H
2013/03/31	Sun	11:17 PM	2.2		67		L
2013/04/01	Mon	05:26 AM	7.8		238		H
2013/04/01	Mon	12:20 PM	-0.3		-9		L
2013/04/01	Mon	06:59 PM	5.9		180		H
2013/04/02	Tue	12:15 AM	2.5		76		L
2013/04/02	Tue	06:23 AM	7.4		226		H
2013/04/02	Tue	01:24 PM	0.0		0		L
2013/04/02	Tue	08:10 PM	5.8		177		H
2013/04/03	Wed	01:28 AM	2.8		85		L
2013/04/03	Wed	07:33 AM	6.9		210		H
2013/04/03	Wed	02:34 PM	0.2		6		L
2013/04/03	Wed	09:23 PM	5.9		180		H
2013/04/04	Thu	02:52 AM	2.7		82		L
2013/04/04	Thu	08:51 AM	6.6		201		H
